[ERROR game_server::entry_point] could not set open file limit: unsupported OS
[DEBUG SPAWN] arena=false, type=G5, pos=(-124.6,-5525.3), radius=6500.4, spawn_radius=2166.8, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-5360.9,-2853.1), radius=7591.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7594.7, spawn_radius=6075.7, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(3565.3,-2982.1), radius=7598.5, spawn_radius=3000.0, score=12
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7599.9, spawn_radius=6079.9, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-4045.7,-35.6), radius=7600.1, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-3638.0,-3659.1), radius=7600.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1086.8,-1423.6), radius=7600.3, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7608.5, spawn_radius=6086.8, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-4802.7,39.2), radius=7610.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1305.3,-3697.4), radius=7611.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(738.3,-6470.1), radius=7611.9, spawn_radius=2537.3, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1890.2,115.1), radius=7615.5, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7615.9, spawn_radius=6092.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7616.1, spawn_radius=6092.9, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7617.3, spawn_radius=6093.8, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7618.9, spawn_radius=6095.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1429.7,-5186.0), radius=7622.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1343.4,-862.0), radius=7625.3, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1260.1,-5404.8), radius=7627.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-170.0,-6281.0), radius=7627.7, spawn_radius=3000.0, score=12
[DEBUG SPAWN] arena=false, type=Komar, pos=(-6102.8,-1374.2), radius=7629.5, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1767.0,906.8), radius=7631.3, spawn_radius=3000.0, score=4
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3505.7,-2803.8), radius=7632.3, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-1037.3,-5255.9), radius=7633.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(-102.5,785.2), radius=7634.1, spawn_radius=3000.0, score=4
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-2943.9,-4271.8), radius=7636.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7636.3, spawn_radius=6109.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7637.1, spawn_radius=6109.7, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1634.6,-1592.2), radius=7640.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3403.0,-4194.0), radius=7640.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-6114.4,746.2), radius=7644.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-6553.3,-2113.6), radius=7646.1, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(4021.8,-4101.1), radius=7647.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(5054.6,901.4), radius=7647.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1563.9,-6501.1), radius=7648.3, spawn_radius=2549.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(2582.8,-1474.0), radius=7649.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1620.5,-186.2), radius=7650.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(684.7,-6503.8), radius=7651.5, spawn_radius=2550.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7651.9, spawn_radius=6121.5, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7653.1, spawn_radius=6122.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1069.5,-6505.3), radius=7653.3, spawn_radius=2551.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1444.8,-6506.0), radius=7654.1, spawn_radius=2551.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-852.4,-6506.5), radius=7654.7, spawn_radius=2551.6, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(303.0,-4451.1), radius=7656.7, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(1242.9,-5564.1), radius=7657.1, spawn_radius=3000.0, score=28
[DEBUG SPAWN] arena=false, type=G5, pos=(-2817.6,-786.1), radius=7657.3, spawn_radius=3000.0, score=28
[DEBUG SPAWN] arena=false, type=JianRen, pos=(2024.9,-5802.1), radius=7660.7, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(2997.0,-2329.2), radius=7661.5, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1102.5,-6514.9), radius=7664.5, spawn_radius=2554.8, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-4720.8,1139.9), radius=7666.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7666.9, spawn_radius=6133.6, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-3956.8,-4625.1), radius=7668.7, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-4839.2,-2651.7), radius=7669.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1629.9,-6518.9), radius=7669.3, spawn_radius=2556.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-1937.4,-4490.7), radius=7671.3, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-719.4,-6521.5), radius=7672.3, spawn_radius=2557.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-2692.5,-3422.6), radius=7675.1, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1645.2,-1590.9), radius=7675.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(516.4,-3726.1), radius=7676.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7678.1, spawn_radius=6142.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1748.5,-6526.6), radius=7678.3, spawn_radius=2559.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(2116.3,-3020.9), radius=7678.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-3085.5,-990.8), radius=7679.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7679.0, spawn_radius=6143.2, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-5287.4,-113.9), radius=7681.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-189.6,-3031.8), radius=7682.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-3244.8,-3231.8), radius=7683.0, spawn_radius=3000.0, score=24
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7684.0, spawn_radius=6147.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(489.7,-5682.3), radius=7684.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-3989.6,-1251.2), radius=7685.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3038.6,-4080.3), radius=7687.4, spawn_radius=3000.0, score=7
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-479.0,-6879.6), radius=7688.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(5675.1,-201.1), radius=7688.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-6450.4,-1870.3), radius=7689.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(4509.6,-2816.3), radius=7692.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7693.2, spawn_radius=6154.5, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(788.2,-2254.4), radius=7694.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(2532.0,-5675.6), radius=7694.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(-1690.5,962.0), radius=7697.0, spawn_radius=3000.0, score=18
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-3487.8,-4504.0), radius=7701.0, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7701.0, spawn_radius=6160.8, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-475.5,-2130.9), radius=7706.4, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1423.0,-6550.8), radius=7706.8, spawn_radius=2568.9, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-4641.2,-2303.2), radius=7708.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-3053.9,-991.0), radius=7708.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-2550.6,-3991.3), radius=7709.4, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-3001.8,-5108.9), radius=7712.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7713.0, spawn_radius=6170.4, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-4439.2,101.9), radius=7713.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-2917.1,-2180.2), radius=7713.4, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1416.5,-6533.2), radius=7718.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-1180.8,-1641.4), radius=7720.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-168.6,-6176.2), radius=7721.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1116.1,-6564.0), radius=7722.4, spawn_radius=2574.1, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(5665.8,-129.2), radius=7725.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(4430.4,-971.6), radius=7727.0, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7727.8, spawn_radius=6182.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7728.4, spawn_radius=6182.7, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-2915.7,-802.1), radius=7728.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-455.7,-6029.2), radius=7729.8, spawn_radius=3000.0, score=4
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1166.1,-5304.6), radius=7732.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-509.8,-4692.7), radius=7733.0, spawn_radius=3000.0, score=16
[DEBUG SPAWN] arena=false, type=G5, pos=(-69.8,-6574.6), radius=7734.8, spawn_radius=2578.3, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-513.0,-5867.5), radius=7735.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-74.9,-6575.6), radius=7736.0, spawn_radius=2578.7, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(4651.9,-161.2), radius=7738.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(-5584.3,93.7), radius=7740.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-893.1,-4226.9), radius=7745.4, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7745.6, spawn_radius=6196.5, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(469.4,417.4), radius=7749.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(-1561.9,-6587.7), radius=7750.2, spawn_radius=2583.4, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7750.6, spawn_radius=6200.5, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1208.1,-2645.7), radius=7751.6, spawn_radius=3000.0, score=19
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1043.2,-6591.9), radius=7755.2, spawn_radius=2585.1, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7755.6, spawn_radius=6204.5, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-2071.0,184.4), radius=7755.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7756.4, spawn_radius=6205.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7758.8, spawn_radius=6207.1, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(2375.5,-4655.9), radius=7759.0, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(2508.0,-5133.8), radius=7759.4, spawn_radius=3000.0, score=4
[DEBUG BORDER DEATH] type=Mark18, pos=(-563.3,-7740.4), dist=7760.8, border=7760.8, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=JianRen, pos=(5205.4,-3680.3), radius=7764.4, spawn_radius=3000.0, score=0
[DEBUG BORDER DEATH] type=Mark18, pos=(-583.8,-7743.7), dist=7765.6, border=7765.6, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1439.6,-2025.8), radius=7767.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1155.5,428.6), radius=7770.0, spawn_radius=3000.0, score=28
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7771.0, spawn_radius=6216.8, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7771.4, spawn_radius=6217.2, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7773.8, spawn_radius=6219.1, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-2935.6,-3515.1), radius=7774.6, spawn_radius=3000.0, score=9
[DEBUG SPAWN] arena=false, type=G5, pos=(4926.9,649.4), radius=7777.8, spawn_radius=3000.0, score=16
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7780.0, spawn_radius=6224.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7780.0, spawn_radius=6224.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-706.4,-6613.0), radius=7780.0, spawn_radius=2593.3, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(2958.0,-2946.2), radius=7780.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1019.5,-6565.2), radius=7789.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(2956.1,66.1), radius=7789.3, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-2319.6,1224.0), radius=7789.3, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7789.7, spawn_radius=6231.7, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7790.3, spawn_radius=6232.2, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(221.9,-5526.4), radius=7791.9, spawn_radius=3000.0, score=9
[DEBUG SPAWN] arena=false, type=Komar, pos=(-4956.8,1052.6), radius=7793.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(958.7,-6624.6), radius=7793.7, spawn_radius=2597.9, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-5284.8,-1540.7), radius=7799.1, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1119.0,-6629.7), radius=7799.7, spawn_radius=2599.9, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7799.9, spawn_radius=6239.9, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7800.1, spawn_radius=6240.1, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-716.9,-6630.6), radius=7800.7, spawn_radius=2600.2, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1066.7,-1332.6), radius=7800.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-3064.1,-3877.3), radius=7801.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(288.4,-5710.6), radius=7802.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(5495.5,-2417.8), radius=7802.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1869.8,-2454.1), radius=7804.9, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7805.1, spawn_radius=6244.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7807.5, spawn_radius=6246.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7810.3, spawn_radius=6248.2, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-1305.5,2192.1), radius=7811.1, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7811.7, spawn_radius=6249.3, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-548.0,-5809.8), radius=7812.1, spawn_radius=3000.0, score=30
[DEBUG BORDER DEATH] type=Mark18, pos=(-7433.9,-2401.3), dist=7812.1, border=7812.1, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1472.5,-6641.3), radius=7813.3, spawn_radius=2604.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1424.3,-1191.6), radius=7813.3, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(6731.3,-2358.5), radius=7813.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7815.7, spawn_radius=6252.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1405.9,-6644.9), radius=7817.5, spawn_radius=2605.8, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(75.6,-2390.5), radius=7821.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7822.7, spawn_radius=6258.2, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1998.6,1528.7), radius=7824.3, spawn_radius=3000.0, score=30
[DEBUG BORDER DEATH] type=Mark18, pos=(-7375.6,-2616.8), dist=7826.1, border=7826.1, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(4660.3,-165.2), radius=7832.7, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-622.1,-6659.0), radius=7834.1, spawn_radius=2611.4, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1076.6,-4987.3), radius=7835.5, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(2270.4,-3847.6), radius=7837.9, spawn_radius=3000.0, score=0
^C
